card_id,label,confidence,boundary,channels,detail,reason
d_tb2_build-cython-ext__JrNsKeV_40,STAGNANT,high,false,none,no_tool_text_loop,Steps 31-40 are no-tool messages repeating the same network-unreachable analysis with no commands and no new information
d_tb2_build-pov-ray__bMc6qiA_34,STAGNANT,high,false,none,repeat_search,Steps 28-34 rerun the same GitHub repository search with paraphrased queries yielding empty result sets; source genuinely unfindable
d_tb2_build-pov-ray__oboi8x8_18,PRODUCTIVE,high,false,E/I,,"Steps 10-14 extract archive and locate machine/unix; step 16 reads unix.doc instructions; steps 17-18 create build dir and copy sources"
d_tb2_cobol-modernization__z8rbv6p_10,PRODUCTIVE,high,false,E/V,,"Steps 1-6 read COBOL source and data via od; steps 8-10 compile and run reference for baseline; groundwork for reimplementation"
d_tb2_compile-compcert__3AjSGCy_40,PRODUCTIVE,high,false,E/I/V,,"Steps 37-40 install Coq 8.16.1; CompCert builds and installs; ccomp reports version 3.13 at step 40"
d_tb2_compile-compcert__PdkzfMV_44,PRODUCTIVE,high,true,E/V,,"Steps 39-41 confirm Coq 8.16.1 and menhir then run configure; build executed but completion falls past step 44"
d_tb2_crack-7z-hash__gpBub6y_29,PRODUCTIVE,high,false,E,,"Steps 21-29 extract 7zz tooling; step 22 lists secrets.7z and step 29 exposes missing Compress::Raw::Lzma; new relevant blockers found"
d_tb2_crack-7z-hash__Mp364LH_27,STAGNANT,high,false,none,repeat_verify,"Steps 19-27 retry 7z extraction and john wordlist attacks; steps 22 and 27 return same wrong-password and timeout failures; no advance"
d_tb2_custom-memory-heap-crash__E322Lxp_18,PRODUCTIVE,high,false,E/V,,"Steps 11-15 resolve undefined reference and std::fflush errors; step 16 builds and runs; compile errors cleared though SIGSEGV persists"
d_tb2_db-wal-recovery__rwGVtyu_12,PRODUCTIVE,high,true,E,,"Steps 4-11 establish the WAL file is absent from /app and absent in overlay lowerdirs; each probe eliminates a candidate location"
d_tb2_db-wal-recovery__tQJsCmY_32,DONE_REDUNDANT,high,false,none,,"Recovery completed and verified at steps 13-15; steps 29-32 only re-validate record count sorting and fields of the same finished deliverable"
d_tb2_dna-assembly__o5NzHz7_41,PRODUCTIVE,medium,true,E/I/V,,"Steps 33-35 run in-silico assembly and write primers.fasta; step 34 confirms Tm pair differences satisfy constraints"
d_tb2_extract-elf__rUUxEg5_34,DONE_REDUNDANT,high,false,none,,"Deliverable finished and verified by step 17; steps 25-34 only re-run JSON validation and binary cross-checks on the same output"
d_tb2_extract-moves-from-video__ZE44RbF_27,STAGNANT,medium,false,none,no_tool_text_loop,"Steps 18-27 show empty outputs plus three malformed-JSON messages; no OCR text no file change and no verification movement"
d_tb2_feal-linear-cryptanalysis__923TJt4_19,PRODUCTIVE,medium,true,E/I,,"Steps 10-18 read ciphertexts build plan write attack.py and test the C cipher; step 17 rules out brute force as infeasible"
d_tb2_feal-linear-cryptanalysis__jbbLGgC_55,STAGNANT,high,false,none,no_tool_text_loop,"Steps 46-55 repeat the identical echo of the missing-files message; inputs absent since step 32 and no new information or action"
d_tb2_financial-document-processor__fZuguYf_49,PRODUCTIVE,high,false,E/I,,"Steps 40-49 read each remaining document and move files into invoices or other with totals and VAT extracted per invoice"
d_tb2_fix-code-vulnerability__uLGMMUD_35,PRODUCTIVE,high,true,E,,"Steps 26-35 grep bottle.py for header eval cookie and escaping patterns; each search surfaces new candidate symbols in the target file"
d_tb2_fix-ocaml-gc__awEK6tj_24,STAGNANT,medium,false,none,edit_revert,"Step 20 edits shared_heap.c line 650; step 22 reverts; step 23 applies a different fix; step 24 make still segfaults with no verified gain"
d_tb2_fix-ocaml-gc__yoU3Mrz_16,PRODUCTIVE,high,true,E/V,,"Steps 9-11 locate the ocaml root and HACKING.adoc; steps 14-15 configure and build reproduce the segfault and establish the failure"
d_tb2_git-multibranch__zEK52fz_10,PRODUCTIVE,high,false,E/I,,"Steps 3-6 create git user set password and enable SSH password auth; steps 7-10 restart ssh and initialize the bare repository"
d_tb2_install-windows-3.11__2UtJ22k_41,DONE_REDUNDANT,high,false,none,,"Completion verified by step 24; steps 32-41 re-check the same QEMU flags VNC port and nginx responses already confirmed"
d_tb2_large-scale-text-editing__KdK777C_40,PRODUCTIVE,medium,true,E,,"Steps 32-40 run escalating vim transformations on the sample; each step reveals one further required transform toward the expected format"
d_tb2_llm-inference-batching-scheduler__evStmDE_29,PRODUCTIVE,medium,false,I/V,,"Steps 20-29 repeatedly modify my_packer.py and run evaluate_plans.py; deliverable packer evolves and plans regenerate each cycle"
d_tb2_mailman__jVyKJJk_22,PRODUCTIVE,medium,false,E/I,,"Steps 16-18 establish mailman.cfg already Postfix-ready; step 21 patches postfix main.cf; step 22 identifies next required change"
d_tb2_mailman__tQhp5VL_10,PRODUCTIVE,high,true,E,,"Steps 1-10 locate postfix and mailman binaries and read mailman.cfg main.cf and directory layouts; reconnaissance of configuration state"
d_tb2_mailman__vQauci9_47,PRODUCTIVE,high,false,E/I,,"Step 41 config edit; step 42 patches postfix main.cf; step 45 creates reading-group@local.edu; step 46 imports corrected after interface error"
d_tb2_make-doom-for-mips__YWJGKe2_44,PRODUCTIVE,high,false,E/I/V,,"Steps 35-39 fix source path and endianness then produce a 132224-byte ELF; step 44 runs MIPS DoomGeneric past the previous opcode error"
