card_id,label,confidence,boundary,channels,detail,reason
d_tb2_feal-linear-cryptanalysis__923TJt4_9,PRODUCTIVE,high,false,E,,"steps 6-8 read feal.c, decrypt.c, pairs.txt; task-relevant code now known"
d_tb2_feal-linear-cryptanalysis__923TJt4_13,PRODUCTIVE,high,false,E,,"steps 6-10 read four task files; step 13 derives cipher structure"
d_tb2_feal-linear-cryptanalysis__923TJt4_15,PRODUCTIVE,high,true,E;I,,"steps 6-10 read cipher files; step 14 writes attack.py"
d_tb2_feal-linear-cryptanalysis__923TJt4_19,PRODUCTIVE,high,true,E;I;V,,"step 13 analyses cipher; step 14 writes attack.py; step 16 compiles feal"
d_tb2_feal-linear-cryptanalysis__923TJt4_23,PRODUCTIVE,high,false,E;I;V,,"step 16 gcc run prints ciphertext; step 18 writes attack.py; step 22 launch"
d_tb2_feal-linear-cryptanalysis__923TJt4_24,PRODUCTIVE,high,false,E;I;V,,"step 16 gcc prints ciphertext; step 18 new attack.py; step 20 test launched"
d_tb2_feal-linear-cryptanalysis__923TJt4_29,PRODUCTIVE,medium,false,E;I,,"step 20 launches equivalence test; step 29 decides simpler test"
d_tb2_feal-linear-cryptanalysis__923TJt4_30,PRODUCTIVE,high,false,E,,"step 30 timeout shows brute force fails; step 31 switches to meet-in-the-middle"
d_tb2_feal-linear-cryptanalysis__923TJt4_33,PRODUCTIVE,medium,true,E,,"step 30 timeout rules out approach; step 31 states differential/meet-in-the-middle plan"
d_tb2_feal-linear-cryptanalysis__923TJt4_36,PRODUCTIVE,high,false,E;I,,"step 30 timeout; step 32 rewrites attack.py; step 34 prints key expansion"
d_tb2_feal-linear-cryptanalysis__923TJt4_39,PRODUCTIVE,high,false,E;I;V,,"step 34 key expansion output; step 36 writes fast_attack.c; step 38 timeout is new"
d_tb2_feal-linear-cryptanalysis__923TJt4_42,PRODUCTIVE,high,false,E;I,,"step 34 prints expand_key values; steps 36-42 write then replace attack attempts"
d_tb2_feal-linear-cryptanalysis__923TJt4_43,PRODUCTIVE,high,false,E;I;V,,"steps 34-43 produce expand_key output, three new attack sources, and compiles"
d_tb2_feal-linear-cryptanalysis__923TJt4_46,PRODUCTIVE,high,true,E;I;V,,"steps 37-43: fast_attack timeout, mitm and smart_attack written and compiled"
d_tb2_feal-linear-cryptanalysis__923TJt4_49,PRODUCTIVE,medium,true,I,,"steps 40-43 write mitm and smart_attack; compile succeeds; polling gives nothing"
d_tb2_feal-linear-cryptanalysis__923TJt4_52,PRODUCTIVE,medium,true,V,,"step 43 compiles smart_attack in window; steps 44-52 poll same null status"
d_tb2_feal-linear-cryptanalysis__923TJt4_53,STAGNANT,high,false,none,repeat_verify,"steps 44-53: ten polls; identical running status, no new information"
d_tb2_feal-linear-cryptanalysis__923TJt4_56,STAGNANT,high,false,none,repeat_verify,"steps 47-56: ten polls; identical running status, no new information"
d_tb2_feal-linear-cryptanalysis__923TJt4_59,STAGNANT,high,false,none,repeat_verify,"steps 50-59: polls repeat same running status; step 55 restates waiting"
d_tb2_feal-linear-cryptanalysis__923TJt4_63,STAGNANT,high,false,none,repeat_verify,"steps 54-63: repeated polls all running; no observation changed"
d_tb2_feal-linear-cryptanalysis__923TJt4_69,STAGNANT,high,false,none,repeat_verify,"steps 60-69: repeated polls all running; no observation changed"
d_tb2_feal-linear-cryptanalysis__923TJt4_75,STAGNANT,high,false,none,repeat_verify,"steps 66-75: repeated polls all running; step 74 repeats known progress"
d_tb2_feal-linear-cryptanalysis__923TJt4_79,STAGNANT,high,false,none,repeat_verify,"steps 70-79: repeated polls all running; no new information gained"
d_tb2_feal-linear-cryptanalysis__923TJt4_85,STAGNANT,high,false,none,repeat_verify,"steps 76-85: repeated polls all running; no new information gained"
d_tb2_feal-linear-cryptanalysis__923TJt4_89,STAGNANT,high,false,none,repeat_verify,"steps 80-89: repeated polls all running; no new information gained"
d_tb2_feal-linear-cryptanalysis__923TJt4_95,STAGNANT,high,false,none,repeat_verify,"steps 86-95: repeated polls all running; no new information gained"
d_tb2_feal-linear-cryptanalysis__923TJt4_109,PRODUCTIVE,medium,false,E;I,,steps 105-107: ps absent; reran attack with tee; new capture approach
d_tb2_feal-linear-cryptanalysis__923TJt4_115,PRODUCTIVE,medium,false,E;I,,step 107 launched background tee capture; steps 108-115 add nothing
d_tb2_feal-linear-cryptanalysis__923TJt4_119,STAGNANT,high,false,none,repeat_verify,"steps 110-119: ten polls; identical running status, no new output"
d_tb2_feal-linear-cryptanalysis__923TJt4_125,STAGNANT,high,false,none,repeat_verify,"steps 116-125: polls repeat same running status; step 123 repeats known state"
