card_id,label,confidence,boundary,channels,detail,reason
"d_tb2_break-filter-js-from-html__J2d7BGR_27","PRODUCTIVE","high","false","E","","Steps 18-23 refine refresh redirect plus data URI then test svg_img; steps 25-27 test HTML-entity attribute vector."
"d_tb2_build-pov-ray__6eHBkqP_16","PRODUCTIVE","high","false","E/I","","Steps 12-13 locate and download all three archives from FTP; steps 14-16 extract them and confirm include files."
"d_tb2_build-pov-ray__bMc6qiA_58","STAGNANT","high","false","none","repeat_search","Steps 49-58 repeat identical GitHub API repository searches; no source archive found and the same analysis text repeats."
"d_tb2_build-pov-ray__oboi8x8_31","PRODUCTIVE","high","false","E/I/V","","Step 23 make error names missing config.h; step 25 copies unixconf.h; 26-27 compile and install; 31 sanity check passes."
"d_tb2_cobol-modernization__z8rbv6p_35","PRODUCTIVE","high","false","E/I","","Steps 26-31 derive exact COBOL byte and numeric semantics; step 32 writes program.py; step 34 cmp reports zero differences."
"d_tb2_compile-compcert__ArM52Gs_27","PRODUCTIVE","medium","false","E/V","","Step 18 identifies missing libcoq-menhirlib; step 21 configure succeeds; step 27 make proof runs and reports one Coq error."
"d_tb2_compile-compcert__pvBcxmV_24","PRODUCTIVE","medium","false","E/I","","Step 16 configure succeeds after libmenhir-ocaml-dev; step 17 make starts; steps 18-24 diagnose Coq version and install opam."
"d_tb2_crack-7z-hash__M36nRdr_14","PRODUCTIVE","medium","true","E","","Step 13 reveals hash.txt is zero bytes; step 14 shows the secrets directory is empty; both narrow the search space."
"d_tb2_crack-7z-hash__Mp364LH_53","STAGNANT","high","false","none","repeat_verify","Steps 44-53 try one password per 7z invocation; every run exits 2 identically; no hash cracked and no new information."
"d_tb2_custom-memory-heap-crash__E322Lxp_45","STAGNANT","high","false","none","edit_revert","Steps 36-45 alternate rewriting user.cpp and recompiling; exit 139 persists at 37 and 39; no edit survives and nothing is verified."
"d_tb2_db-wal-recovery__rwGVtyu_29","STAGNANT","medium","false","none","irrelevant_exploration","Steps 20-27 scan the filesystem and container layers for the missing WAL; outputs are empty; no task artefact is created."
"d_tb2_distribution-search__ZJDezEN_26","PRODUCTIVE","medium","false","E/I","","Step 23 finally creates find_distribution.py; step 25 raises ModuleNotFoundError scipy and the error moves past the missing file."
"d_tb2_dna-assembly__Xbp9Bz3_16","PRODUCTIVE","high","false","E","","Steps 10-15 establish plasmid sequence lengths then localise egfp at index 210 by a 35bp exact match and map junctions."
"d_tb2_extract-moves-from-video__vRcGj7U_12","PRODUCTIVE","medium","true","E","","Steps 5-7 download the video and extract a frame showing the Zork screen; steps 9-12 then stall on empty terminal output."
"d_tb2_extract-moves-from-video__ZE44RbF_51","PRODUCTIVE","high","false","E","","Steps 42-51 advance the OCR transcript from 73s to 183s; each chunk yields further readable commands for solution.txt."
"d_tb2_feal-linear-cryptanalysis__923TJt4_46","PRODUCTIVE","medium","false","E/I","","Step 38 shows the C brute force timing out; steps 40-43 write mitm_attack.c and smart_attack.c implementing a different algorithm."
"d_tb2_feal-linear-cryptanalysis__L3Ts8kn_33","STAGNANT","medium","false","none","repeat_verify","Steps 24-33 repeat the same Ctrl+C on an unchanged brute force; only the k1 checkpoint counter advances while the plan text repeats."
"d_tb2_fix-code-vulnerability__7wXM79N_21","PRODUCTIVE","high","false","E","","Steps 12-20 localise static_file at 2735 then _hkey and _hval at 1560 and 1565; the header hypothesis forms."
"d_tb2_fix-ocaml-gc__4FMyNtb_15","PRODUCTIVE","medium","false","E","","Steps 7-15 read HACKING.adoc; step 10 finds boot and Makefile.config.in; step 15 confirms Makefile.config is missing."
"d_tb2_fix-ocaml-gc__awEK6tj_48","STAGNANT","medium","false","none","edit_revert","Step 41 edits the Makefile; step 43 reverts it; steps 44-46 repeat identical cannot-find-ocamlc errors; no durable fix survives."
"d_tb2_fix-ocaml-gc__yoU3Mrz_45","PRODUCTIVE","high","false","E/I","","Steps 36-37 diagnose the sweep loop and edit shared_heap.c; step 39 rebuilds the compiler and the build is still running."
"d_tb2_git-multibranch__zEK52fz_34","PRODUCTIVE","high","false","E/I/V","","Step 26 error log reveals the wrong root path; steps 27-33 rewrite and reload nginx; step 34 relocates index.html after 404s."
"d_tb2_install-windows-3.11__mUYmJ4a_28","PRODUCTIVE","high","false","E/I/V","","Step 24 edits nginx config; step 26 shows HTTP 200; the VNC greeting RFB and the QMP sendkey both succeed."
"d_tb2_llm-inference-batching-scheduler__7vihvYk_16","PRODUCTIVE","high","false","E/I/V","","Step 8 installs numpy; steps 11-15 build and run evaluate_plan.py reporting pad_ratio 0.6050 and 1.9216 with costs."
"d_tb2_mailman__jVyKJJk_44","PRODUCTIVE","high","false","E/I","","Steps 38-42 reveal the correct SubscriptionPolicy and DomainManager interfaces; step 43 creates domain and list successfully."
"d_tb2_mailman__tQhp5VL_22","PRODUCTIVE","medium","false","E","","Step 14 shows no systemd in the container; step 20 locates the mailman3 data directory; step 22 shows mailman.db is zero bytes."
"d_tb2_make-doom-for-mips__DU5GBNE_28","PRODUCTIVE","high","false","E","","Steps 19-27 inventory the platform backends and read the soso and emscripten Makefiles to understand build approaches."
"d_tb2_llm-inference-batching-scheduler__evStmDE_55","UNCERTAIN","low","false","E","","Steps 46-55 repeat implement-evaluate cycles whose evaluation metrics are truncated as $5e $61 $63 so improvement cannot be judged."
