card_id,label,confidence,boundary,channels,detail,reason
d_tb2_dna-assembly__o5NzHz7_22,PRODUCTIVE,high,false,E,,New oligotm output at 15; egfp/flag/snap junction positions resolved at 16-22
d_tb2_dna-assembly__o5NzHz7_23,PRODUCTIVE,high,false,E,,New snap junction and match data at 23; window ends a longer productive stretch
d_tb2_dna-assembly__o5NzHz7_25,PRODUCTIVE,high,false,E,,Each step 16-25 adds new positional info; 25 gives prefix/suffix lengths
d_tb2_dna-assembly__o5NzHz7_26,PRODUCTIVE,high,false,E,,Steps 17-26 each surface new segment/junction facts for the assembly layout
d_tb2_dna-assembly__o5NzHz7_29,PRODUCTIVE,high,false,E,,Steps 20-29 yield new overlap and junction findings for all four fragments
d_tb2_dna-assembly__o5NzHz7_31,PRODUCTIVE,high,false,E,,Steps 22-31 resolve junctions; 30 checks BsaI sites in all sequences
d_tb2_dna-assembly__o5NzHz7_32,PRODUCTIVE,high,false,E,,30 confirms no internal BsaI; 32 returns all eight primer annealing Tm values
d_tb2_dna-assembly__o5NzHz7_33,PRODUCTIVE,high,false,E,,24-32 build the fragment map; 32 yields primer sequences and Tm values
d_tb2_dna-assembly__o5NzHz7_35,PRODUCTIVE,high,false,E/I,,32 gives primer Tm table; 34 checks pairs; 35 writes primers.fasta
d_tb2_dna-assembly__o5NzHz7_36,PRODUCTIVE,high,false,E/I,,34 compiles Tm and lengths; 35 creates primers.fasta; 36 verifies its content
d_tb2_dna-assembly__o5NzHz7_39,PRODUCTIVE,high,true,E/I,,33-37 localize junctions; 35 creates primers.fasta; 38-39 web and which checks
d_tb2_dna-assembly__o5NzHz7_41,PRODUCTIVE,high,true,E/I,,35 writes primers.fasta; 36 reads it; 41 computes PCR product and cut positions
d_tb2_dna-assembly__o5NzHz7_43,PRODUCTIVE,high,true,E/I,,35 writes primers.fasta; 41 verifies PCR cut sites; 42-43 add no new info
d_tb2_dna-assembly__o5NzHz7_45,PRODUCTIVE,high,true,E,,36 verifies the created fasta; 41 checks PCR cuts; 37-45 add much else nothing
d_tb2_dna-assembly__o5NzHz7_49,PRODUCTIVE,high,true,E,,41 computes PCR cut sites; 46-50 map fragment overhangs; 42-45 only which failures
d_tb2_dna-assembly__o5NzHz7_51,PRODUCTIVE,medium,true,E,,46-50 give new overhang mapping for the fragments; 42-45 are which failures
d_tb2_dna-assembly__o5NzHz7_53,PRODUCTIVE,high,true,E,,46-53 map overhangs and check Tm pairs; 44-45 add nothing; 48 is a syntax error
d_tb2_dna-assembly__o5NzHz7_54,PRODUCTIVE,high,true,E,,46-53 derive overhangs and Tm deltas; 45 and 48 are syntax failures; 54 builds the map
d_tb2_dna-assembly__o5NzHz7_55,PRODUCTIVE,high,true,E,,46-53 resolve fragment overhangs and Tm deltas; 48 is a perl syntax failure
d_tb2_dna-assembly__o5NzHz7_59,PRODUCTIVE,medium,true,E/I,,50-56 new overhang data and a rewritten primer set; 58 repeats the file-exists error
d_tb2_dna-assembly__o5NzHz7_61,PRODUCTIVE,high,true,E/I,,54-56 derive overhangs; 59-60 replace primers.fasta; 61 verifies the new content
d_tb2_dna-assembly__o5NzHz7_63,PRODUCTIVE,high,true,E/I,,54-56 build the final primer set; 60 writes primers.fasta; 61-63 verify and inspect
d_tb2_dna-assembly__o5NzHz7_65,PRODUCTIVE,high,true,E/I,,56-61 write and verify primers.fasta; 65 gives new annealing lengths and Tm deltas
d_tb2_dna-assembly__o5NzHz7_9,PRODUCTIVE,high,false,E,,1-9 rule out absent tools and identify perl as the available runtime
d_tb2_dna-assembly__Xbp9Bz3_11,PRODUCTIVE,high,false,E,,2-9 establish the toolchain; 10-11 give sequence lengths and the egfp start
d_tb2_dna-assembly__Xbp9Bz3_12,PRODUCTIVE,high,false,E,,10-12 measure sequences and locate a 3-mismatch egfp segment at 210
d_tb2_dna-assembly__Xbp9Bz3_13,PRODUCTIVE,high,false,E,,10-13 pin the egfp and flag junctions; 4-5 only re-confirm missing pythons
d_tb2_dna-assembly__Xbp9Bz3_15,PRODUCTIVE,high,false,E,,10-15 find the egfp start and 190-210 input region; 6-9 install tooling
d_tb2_dna-assembly__Xbp9Bz3_16,PRODUCTIVE,high,false,E,,10-15 locate egfp start and flag junction; 7-9 install tooling; 16 emits nothing
d_tb2_dna-assembly__Xbp9Bz3_17,PRODUCTIVE,high,false,E,,10-17 map egfp start; flag junction; snap offset 1008; 8-9 install tooling
