card_id,label,confidence,boundary,channels,detail,reason
d_tb2_crack-7z-hash__gpBub6y_27,PRODUCTIVE,high,false,E/I,,"18-19 download 7-Zip; 21-23 extract and list secrets.7z; 27 perl present for 7z2john"
d_tb2_crack-7z-hash__gpBub6y_29,PRODUCTIVE,high,false,E,,"21-23 archive extracted and listed; 29 new blocker Compress/Raw/Lzma.pm missing"
d_tb2_crack-7z-hash__gpBub6y_31,PRODUCTIVE,medium,false,E,,"22-27 archive inspected; 29 7z2john blocker identified; 31 apt reachable to fix it"
d_tb2_crack-7z-hash__gpBub6y_32,PRODUCTIVE,medium,false,E,,"22-31 as before; derivation of 7z2john path and missing-module blocker"
d_tb2_crack-7z-hash__gpBub6y_33,PRODUCTIVE,medium,true,E,,"24-27 locate 7z2john and perl; 29 module blocker; 33 hash path unblocked"
d_tb2_crack-7z-hash__gpBub6y_35,PRODUCTIVE,high,false,E/V,,"33 7z2john succeeds; 34 hash emitted; 35 john loads 7z hash and starts cracking"
d_tb2_crack-7z-hash__gpBub6y_37,PRODUCTIVE,high,false,E/V,,"33 hash produced; 34 hash captured; 35-36 john runs past previous blocker"
d_tb2_crack-7z-hash__gpBub6y_38,PRODUCTIVE,high,false,E/V,,"29-33 hash extraction path completed; 34 hash; 35-36 john cracking"
d_tb2_crack-7z-hash__gpBub6y_39,PRODUCTIVE,high,false,E/V,,"34 hash produced; 35-36 john crack; 38-39 archive extracted and secret read"
d_tb2_crack-7z-hash__gpBub6y_41,PRODUCTIVE,high,false,E/I/V,,"33-36 hash then crack; 38-39 secret read; 40-41 solution.txt written and verified"
d_tb2_crack-7z-hash__gpBub6y_42,PRODUCTIVE,high,false,E/I/V,,"33-36 hash and crack; 38-39 secret read; 40-41 solution.txt verified"
d_tb2_crack-7z-hash__gpBub6y_43,PRODUCTIVE,high,false,E/I/V,,"34 hash; 35-36 crack; 38-39 secret read; 40-41 solution.txt verified"
d_tb2_crack-7z-hash__gpBub6y_9,STAGNANT,medium,true,none,irrelevant_exploration,"1 states the task; 4-9 only enumerate missing binaries; no archive progress"
d_tb2_crack-7z-hash__M36nRdr_11,PRODUCTIVE,low,false,E,,"4-6 locate 7z2john.pl; 7 new missing-module blocker; 8 python3 absent"
d_tb2_crack-7z-hash__M36nRdr_14,PRODUCTIVE,medium,true,E,,"6 finds 7z2john.pl; 7 module blocker after 2-4 explore john; 5-9 probes empty"
d_tb2_crack-7z-hash__M36nRdr_15,PRODUCTIVE,medium,true,E,,"6 locates 7z2john.pl and 7 the module blocker; 8 python absent; 10-13 list files"
d_tb2_crack-7z-hash__M36nRdr_17,PRODUCTIVE,medium,false,E,,"8 python absent; 13 empty /app/hash.txt plus archive listing new; 15 extraction blocked"
d_tb2_crack-7z-hash__M36nRdr_19,STAGNANT,medium,false,none,repeat_search,"10-13 probes return empty; 15-19 password guesses repeat with no new evidence"
d_tb2_crack-7z-hash__M36nRdr_21,PRODUCTIVE,medium,false,E,,"12-13 first /app listing; 20 missing file and 21 missing ./configure are new"
d_tb2_crack-7z-hash__M36nRdr_23,PRODUCTIVE,medium,false,E,,"14-15 extraction with no password fails; 22 finds john binary; 23 john cannot load 7z"
d_tb2_crack-7z-hash__M36nRdr_25,PRODUCTIVE,medium,false,E,,"16-22 repeated guesses; 23 john cannot crack raw 7z; 25 empty-password ruled out"
d_tb2_crack-7z-hash__M36nRdr_27,STAGNANT,medium,false,none,repeat_search,"20-25 repeat failed password attempts; 26 no-tool; 27 yet another identical attempt"
d_tb2_crack-7z-hash__M36nRdr_30,STAGNANT,medium,false,none,repeat_verify,"21-25 re-verify known dead ends; 27-29 repeated password guesses with no new evidence"
d_tb2_crack-7z-hash__M36nRdr_31,STAGNANT,medium,false,none,repeat_search,"22-25 repeat 21-23 probes; 27-31 further password variations; nothing new learned"
d_tb2_crack-7z-hash__M36nRdr_33,STAGNANT,medium,true,none,repeat_search,"24-33 repeated failed password attempts; 26 no-tool; no channel advances"
d_tb2_crack-7z-hash__M36nRdr_34,STAGNANT,medium,true,none,repeat_search,"25-33 repeat guesses and empty probes; 26 no-tool; nothing new about the password"
d_tb2_crack-7z-hash__M36nRdr_37,STAGNANT,medium,true,none,repeat_search,"28-37 repeated empty probes and password attempts; no verification movement"
d_tb2_crack-7z-hash__M36nRdr_39,STAGNANT,medium,false,none,repeat_search,"30-39 password guessing and dead-end archive tests; nothing new learned"
d_tb2_crack-7z-hash__M36nRdr_43,STAGNANT,medium,true,none,repeat_verify,"34-43 re-issues known john and wordlist checks; 43 times out; no progress"
d_tb2_crack-7z-hash__M36nRdr_44,STAGNANT,medium,false,none,repeat_verify,"35-44 re-verify john and wordlist dead ends; 43 timeout; no channel advances"
