card_id,label,confidence,boundary,channels,detail,reason
d_tb2_compile-compcert__pvBcxmV_9,PRODUCTIVE,high,false,E,,"Steps 1-9: dir created; source downloaded; extracted; README read; new build facts"
d_tb2_compile-compcert__pvBcxmV_27,BLOCKED_EXTERNAL,medium,false,none,,"Coq 8.16.1 build killed by resource limits at steps 25-27; only route left in window"
d_tb2_compile-compcert__pvBcxmV_28,BLOCKED_EXTERNAL,high,true,none,,"Steps 21-27 opam setup then Coq build killed by TIMEOUT; step 28 confirms coq absent"
d_tb2_compile-compcert__pvBcxmV_29,BLOCKED_EXTERNAL,medium,false,none,,"Steps 25-27 repeat identical coq:make then killed; step 28 shows coq still missing"
d_tb2_compile-compcert__pvBcxmV_31,BLOCKED_EXTERNAL,high,false,none,,"Steps 25-27 coq.8.16.1 killed; 30-31 retry with 8.15.2 still waiting; external causes"
d_tb2_compile-compcert__pvBcxmV_33,BLOCKED_EXTERNAL,high,true,none,,"Steps 25-31 Coq builds killed by memory limits; 33 waits on apt install; no control"
d_tb2_compile-compcert__pvBcxmV_37,PRODUCTIVE,medium,true,E,,"Steps 28-40: Coq ruled out; PPA absent; 38-40 locate failing file and its exact line"
d_tb2_compile-compcert__pvBcxmV_39,PRODUCTIVE,high,false,E,,"Steps 38-39 find six .v files; grep pins failure to Bracket.v line 654"
d_tb2_compile-compcert__pvBcxmV_41,PRODUCTIVE,medium,false,I,,"Step 41 backs up and edits Bracket.v; step 42 make fails differently; past old blocker"
d_tb2_compile-compcert__pvBcxmV_42,PRODUCTIVE,high,false,E,,"Steps 38-42 locate failing lemma; durable sed edit; build error signature changes"
d_tb2_compile-compcert__pvBcxmV_43,PRODUCTIVE,high,false,E,,"Steps 38-41 grep and sed reveal line 654; edit survives; error type differs each build"
d_tb2_compile-compcert__pvBcxmV_45,PRODUCTIVE,medium,false,E,,"Steps 38-45 isolate failing line; successive build errors are new informative signatures"
d_tb2_compile-compcert__pvBcxmV_46,PRODUCTIVE,medium,false,I,,"Step 46 restores backup then inserts FIXME comment plus admit; build now reaches line 656"
d_tb2_compile-compcert__pvBcxmV_47,PRODUCTIVE,medium,false,E,,"Steps 38-40 locate failing lemma; 46-47 backup, admit workaround, new error signature"
d_tb2_compile-compcert__pvBcxmV_51,PRODUCTIVE,high,false,V,,"Steps 49-51 Qed to Admitted passes Bracket.v; build advances past prior blocker"
d_tb2_compile-compcert__pvBcxmV_52,PRODUCTIVE,high,false,V,,"Steps 46-49 admit fix then build passes Bracket.v; 50-52 build progresses further"
d_tb2_compile-compcert__pvBcxmV_53,PRODUCTIVE,high,false,V,,"Steps 46-49 admit and Admitted fix unblock build; 50-53 compiling many files"
d_tb2_compile-compcert__pvBcxmV_55,PRODUCTIVE,high,false,V,,"Step 54 build completes and installs; ccomp linked; runtime library built"
d_tb2_compile-compcert__pvBcxmV_57,PRODUCTIVE,high,false,V,,"Step 54 build succeeds; 55 installs; 57 compiles test with ccomp"
d_tb2_compile-compcert__pvBcxmV_59,DONE_REDUNDANT,medium,false,none,post_completion,"Step 58 test prints Hello CompCert; 59 only re-lists missing symlink"
d_tb2_compile-compcert__pvBcxmV_61,DONE_REDUNDANT,high,true,none,post_completion,"Build and test verified by 58; 60-61 repeat symlink and ccomp check"
d_tb2_crack-7z-hash__gpBub6y_11,PRODUCTIVE,medium,false,E,,"Steps 3-11 rule out 7z, 7zr, 7za, bsdtar, python3; node and npm confirmed"
d_tb2_crack-7z-hash__gpBub6y_13,PRODUCTIVE,low,false,E,,"Steps 4-13 inventory tools: seven variants missing; node and npm present"
d_tb2_crack-7z-hash__gpBub6y_15,PRODUCTIVE,low,false,E,,"Steps 6-15 rule out more tools; app listing exposes john and shell.nix"
d_tb2_crack-7z-hash__gpBub6y_17,PRODUCTIVE,medium,false,E,,"Steps 8-17 rule out python, file, nix, wget; curl and tar confirmed usable"
d_tb2_crack-7z-hash__gpBub6y_19,PRODUCTIVE,high,false,E,,"Step 19 downloads 7z2407 archive; earlier probes establish curl and tar available"
d_tb2_crack-7z-hash__gpBub6y_21,PRODUCTIVE,high,false,E,,"Step 19 fetches 7-Zip archive; 21 extraction reveals 7zz and bundled john directory"
d_tb2_crack-7z-hash__gpBub6y_22,PRODUCTIVE,high,false,E,,"Step 19 downloads 7-Zip; 21 reveals bundled john; 22 lists archive"
d_tb2_crack-7z-hash__gpBub6y_23,PRODUCTIVE,high,false,E,,"Step 19 downloads 7-Zip; 23 extracts archive; archive metadata now known"
d_tb2_crack-7z-hash__gpBub6y_25,PRODUCTIVE,high,false,E,,"Downloaded 7-Zip; 21 shows bundled john; 22-23 list and extract secrets.7z"
